t,value
1611791766,2
1611791769,2
1611791772,2
1611791775,2
1611791778,2
1611791781,2
1611791784,2
1611791787,2
1611791790,2
1611791793,2
1611791796,2
1611791799,2
1611791802,2
1611791805,2
1611791808,2
1611791811,2
1611791814,2
1611791817,2
1611791820,2
1611791823,2
1611791826,2
1611791829,2
1611791832,2
1611791835,2
1611791838,2
1611791841,2
1611791844,2
1611791847,2
1611791850,2
1611791853,2
1611791856,2
1611791859,2
1611791862,2
1611791865,2
1611791868,2
1611791871,2
1611791874,2
1611791877,2
1611791880,2
1611791883,2
1611791886,2
1611791889,2
1611791892,2
1611791895,2
1611791898,2
1611791901,2
1611791904,2
1611791907,2
1611791910,2
1611791913,2
1611791916,2
1611791919,2
1611791922,2
1611791925,2
1611791928,2
1611791931,2
1611791934,2
1611791937,2
1611791940,2
1611791943,2
1611791946,2
1611791949,2
1611791952,2
1611791955,2
1611791958,2
1611791961,2
1611791964,2
1611791967,2
1611791970,2
1611791973,2
1611791976,2
1611791979,2
1611791982,2
1611791985,2
1611791988,2
1611791991,2
1611791994,2
1611791997,2
1611792000,2
1611792003,2
1611792006,2
1611792009,2
1611792012,2
1611792015,2
1611792018,2
1611792021,2
1611792024,2
1611792027,2
1611792030,2
1611792033,2
1611792036,2
1611792039,2
1611792042,2
1611792045,2
1611792048,2
1611792051,2
1611792054,2
1611792057,2
1611792060,2
1611792063,2
1611792066,2
1611792069,2
1611792072,2
1611792075,2
1611792078,2
1611792081,2
1611792084,2
1611792087,2
1611792090,2
1611792093,2
1611792096,2
1611792099,2
1611792102,2
1611792105,2
1611792108,2
1611792111,2
1611792114,2
1611792117,2
1611792120,2
1611792123,2
1611792126,2
1611792129,2
1611792132,2
1611792135,2
1611792138,2
1611792141,2
1611792144,2
1611792147,2
1611792150,2
1611792153,2
1611792156,2
1611792159,2
1611792162,2
1611792165,2
1611792168,2
1611792171,2
1611792174,2
1611792177,2
1611792180,2
1611792183,2
1611792186,2
1611792189,2
1611792192,2
1611792195,2
1611792198,2
1611792201,2
1611792204,2
1611792207,2
1611792210,2
1611792213,2
1611792216,2
1611792219,2
1611792222,2
1611792225,2
1611792228,2
1611792231,2
1611792234,2
1611792237,2
1611792240,2
1611792243,2
1611792246,2
1611792249,2
1611792252,2
1611792255,2
1611792258,2
1611792261,2
1611792264,2
1611792267,2
1611792270,2
1611792273,2
1611792276,2
1611792279,2
1611792282,2
1611792285,2
1611792288,2
1611792291,2
1611792294,2
1611792297,2
1611792300,2
1611792303,2
1611792306,2
1611792309,2
1611792312,2
1611792315,2
1611792318,2
1611792321,2
1611792324,2
1611792327,2
1611792330,2
1611792333,2
1611792336,2
1611792339,2
1611792342,2
1611792345,2
1611792348,2
1611792351,2
1611792354,2
1611792357,2
1611792360,2
1611792363,2
1611792366,2
1611792369,2
1611792372,2
1611792375,2
1611792378,2
1611792381,2
1611792384,2
1611792387,2
1611792390,2
1611792393,2
1611792396,2
1611792399,2
1611792402,2
1611792405,2
1611792408,2
1611792411,2
1611792414,2
1611792417,2
1611792420,2
1611792423,2
1611792426,2
1611792429,2
1611792432,2
1611792435,2
1611792438,2
1611792441,2
1611792444,2
1611792447,2
1611792450,2
1611792453,2
1611792456,2
1611792459,2
1611792462,2
1611792465,2
1611792468,2
1611792471,2
1611792474,2
1611792477,2
1611792480,2
1611792483,2
1611792486,2
1611792489,2
1611792492,2
1611792495,2
1611792498,2
1611792501,2
1611792504,2
1611792507,2
1611792510,2
1611792513,2
1611792516,2
1611792519,2
1611792522,2
1611792525,2
1611792528,2
1611792531,2
1611792534,2
1611792537,2
1611792540,2
1611792543,2
1611792546,2
1611792549,2
1611792552,2
1611792555,2
1611792558,2
1611792561,2
1611792564,2
1611792567,2
1611792570,2
