t,value
1611789393,19563264
1611789396,19538560
1611789399,19543936
1611789402,19543936
1611789405,19543936
1611789408,19543936
1611789411,19543936
1611789414,19543936
1611789417,19543936
1611789420,19543936
1611789423,19543936
1611789426,19543936
1611789429,19543936
1611789432,19543936
1611789435,19543936
1611789438,19543936
1611789441,19506944
1611789444,19506944
1611789447,19506944
1611789450,19506944
1611789453,19506944
1611789456,19506944
1611789459,19506944
1611789462,19485952
1611789465,19485952
1611789468,19485952
1611789471,19485952
1611789474,19485952
1611789477,19485952
1611789480,19497728
1611789483,19497728
1611789486,19497728
1611789489,19497728
1611789492,19497728
1611789495,19497728
1611789498,19497728
1611789501,19497728
1611789504,19497728
1611789507,19497728
1611789510,19497728
1611789513,19497728
1611789516,19497728
1611789519,19496576
1611789522,19497472
1611789525,19497472
1611789528,19497472
1611789531,19497472
1611789534,19497472
1611789537,19487744
1611789540,19487744
1611789543,19487744
1611789546,19487744
1611789549,19487744
1611789552,19487744
1611789555,19487744
1611789558,19487744
1611789561,19483648
1611789564,19483648
1611789567,19483648
1611789570,19483648
1611789573,19483648
1611789576,19483648
1611789579,19474560
1611789582,19474560
1611789585,19474560
1611789588,19474560
1611789591,19474560
1611789594,19474560
1611789597,19474560
1611789600,19455616
1611789603,19455616
1611789606,19455616
1611789609,19455616
1611789612,19455616
1611789615,19455616
1611789618,19455616
1611789621,19455616
1611789624,19455616
1611789627,19455616
1611789630,19455616
1611789633,19455616
1611789636,19455616
1611789639,19454208
1611789642,19454208
1611789645,19454208
1611789648,19454208
1611789651,19454208
1611789654,19454208
1611789657,19454208
1611789660,19453696
1611789663,19453696
1611789666,19453696
1611789669,19453696
1611789672,19453696
1611789675,19453696
1611789678,19453696
1611789681,19448192
1611789684,19448192
1611789687,19448192
1611789690,19448192
1611789693,19448192
1611789696,19448192
1611789699,19448192
1611789702,19448192
1611789705,19448192
1611789708,19445888
1611789711,19445888
1611789714,19445888
1611789717,19445888
1611789720,19451008
1611789723,19451008
1611789726,19451008
1611789729,19451008
1611789732,19451008
1611789735,19451008
1611789738,19451008
1611789741,19411456
1611789744,19411456
1611789747,19411456
1611789750,19411456
1611789753,19411456
1611789756,19411456
1611789759,19402240
1611789762,19408768
1611789765,19408768
1611789768,19408768
1611789771,19408768
1611789774,19408768
1611789777,19408768
1611789780,19414272
1611789783,19414272
1611789786,19414272
1611789789,19414272
1611789792,19414272
1611789795,19414272
1611789798,19414272
1611789801,19369344
1611789804,19369344
1611789807,19369344
1611789810,19369344
1611789813,19369344
1611789816,19369344
1611789819,19366016
1611789822,19402240
1611789825,19402240
1611789828,19402240
1611789831,19402240
1611789834,19402240
1611789837,19402240
1611789840,19399808
1611789843,19399808
1611789846,19399808
1611789849,19399808
1611789852,19399808
1611789855,19399808
1611789858,19399808
1611789861,19396864
1611789864,19396864
1611789867,19396864
1611789870,19396864
1611789873,19396864
1611789876,19396864
1611789879,19396864
1611789882,19370240
1611789885,19370240
1611789888,19370240
1611789891,19370240
1611789894,19370240
1611789897,19370240
1611789900,19366528
1611789903,19366528
1611789906,19366528
1611789909,19366528
1611789912,19366528
1611789915,19363840
1611789918,19360512
1611789921,19445760
1611789924,19445760
1611789927,19445760
1611789930,19445760
1611789933,19445760
1611789936,19445760
1611789939,19447296
1611789942,19470976
1611789945,19470976
1611789948,19470976
1611789951,19470976
1611789954,19470976
1611789957,19470976
1611789960,19589248
1611789963,19589248
1611789966,19589248
1611789969,19589248
1611789972,19589248
1611789975,19589248
1611789978,19589248
1611789981,19634944
1611789984,19634944
1611789987,19634944
1611789990,19634944
1611789993,19634944
1611789996,19634944
1611789999,19634944
1611790002,19634944
1611790005,19634944
1611790008,19634944
1611790011,19634944
1611790014,19634944
1611790017,19634944
1611790020,19636736
1611790023,19636736
1611790026,19636736
1611790029,19636736
1611790032,19636736
1611790035,19636736
1611790038,19629312
1611790041,19629312
1611790044,19629312
1611790047,19629312
1611790050,19629312
1611790053,19629312
1611790056,19629312
1611790059,19631488
1611790062,19631488
1611790065,19631488
1611790068,19631488
1611790071,19631488
1611790074,19631488
1611790077,19631488
1611790080,19670528
1611790083,19670528
1611790086,19670528
1611790089,19670528
1611790092,19670528
1611790095,19670528
1611790098,19670528
1611790101,19666688
1611790104,19666688
1611790107,19666688
