t,value
1611792210,48
1611792213,48
1611792216,48
1611792219,48
1611792222,48
1611792225,48
1611792228,48
1611792231,48
1611792234,48
1611792237,48
1611792240,48
1611792243,48
1611792246,48
1611792249,48
1611792252,48
1611792255,48
1611792258,48
1611792261,48
1611792264,48
1611792267,48
1611792270,48
1611792273,48
1611792276,48
1611792279,48
1611792282,48
1611792285,48
1611792288,48
1611792291,48
1611792294,48
1611792297,48
1611792300,48
1611792303,48
1611792306,48
1611792309,48
1611792312,48
1611792315,48
1611792318,48
1611792321,48
1611792324,48
1611792327,48
1611792330,48
1611792333,48
1611792336,48
1611792339,48
1611792342,48
1611792345,48
1611792348,48
1611792351,48
1611792354,48
1611792357,48
1611792360,48
1611792363,48
1611792366,48
1611792369,48
1611792372,48
1611792375,48
1611792378,48
1611792381,48
1611792384,48
1611792387,48
1611792390,48
1611792393,48
1611792396,48
1611792399,48
1611792402,48
1611792405,48
1611792408,48
1611792411,48
1611792414,48
1611792417,48
1611792420,48
1611792423,48
1611792426,48
1611792429,48
1611792432,48
1611792435,48
1611792438,48
1611792441,48
1611792444,48
1611792447,48
1611792450,48
1611792453,48
1611792456,48
1611792459,48
1611792462,48
1611792465,48
1611792468,48
1611792471,48
1611792474,48
1611792477,48
1611792480,48
1611792483,48
1611792486,48
1611792489,48
1611792492,48
1611792495,48
1611792498,48
1611792501,48
1611792504,48
1611792507,48
1611792510,48
1611792513,48
1611792516,48
1611792519,48
1611792522,48
1611792525,48
1611792528,48
1611792531,48
1611792534,48
1611792537,48
1611792540,48
1611792543,48
1611792546,48
1611792549,48
1611792552,48
1611792555,48
1611792558,48
1611792561,48
1611792564,48
1611792567,48
1611792570,48
1611792573,48
